"prov","kabkot","kecamatan","code_prov","code_kab","code_kec","KPwDN","KPwDN_Code"
"SUMATERA SELATAN","KAB. EMPAT LAWANG","LINTANG KANAN",16,11,20,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. EMPAT LAWANG","MUARA PINANG",16,11,10,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. EMPAT LAWANG","PASEMAH AIR KERUH",16,11,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. EMPAT LAWANG","PENDOPO",16,11,30,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. EMPAT LAWANG","PENDOPO BARAT",16,11,31,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. EMPAT LAWANG","SALING",16,11,71,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. EMPAT LAWANG","ULU MUSI",16,11,50,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. EMPAT LAWANG","SIKAP DALAM",16,11,51,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. EMPAT LAWANG","TALANG PADANG",16,11,60,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. EMPAT LAWANG","TEBING TINGGI",16,11,70,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. PENUKAL ABAB LEMATANG
ILIR","ABAB",16,12,30,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. PENUKAL ABAB LEMATANG
ILIR","PENUKAL",16,12,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. PENUKAL ABAB LEMATANG
ILIR","PENUKAL UTARA",16,12,50,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. PENUKAL ABAB LEMATANG
ILIR","TALANG UBI",16,12,10,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. PENUKAL ABAB LEMATANG
ILIR","TANAH ABANG",16,12,20,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","KARANG DAPO",16,13,50,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","KARANG JAYA",16,13,20,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","NIBUNG",16,13,70,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","RAWAS ILIR",16,13,60,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","ULU RAWAS",16,13,10,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","RAWAS ULU",16,13,30,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","RUPIT",16,13,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","CENGAL",16,2,31,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","JEJAWI",16,2,121,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","KOTA KAYU AGUNG",16,2,60,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","LEMPUING JAYA",16,2,11,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","MESUJI",16,2,20,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","MESUJI MAKMUR",16,2,22,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","LEMPUING",16,2,10,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","PAMPANGAN",16,2,130,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","PANGKALAN LAPAM",16,2,131,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","PEDAMARAN",16,2,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","MESUJI RAYA",16,2,23,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","AIR SUGIHAN",16,2,140,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","SUNGAI MENANG",16,2,21,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","TANJUNG LUBUK",16,2,50,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","TELUK GELAM",16,2,51,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","TULUNG SELAPAN",16,2,30,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","SIRAH PULAU PADANG",16,2,120,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","PEDAMARAN TIMUR",16,2,41,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","BELIMBING",16,3,62,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","BENAKAT",16,3,61,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","BELIDA DARAT",16,3,95,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","GUNUNG MEGANG",16,3,60,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","KELEKAR",16,3,94,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","EMPAT PETULAI DANGKU",16,3,71,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","GELUMBANG",16,3,90,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","MUARA BELIDA",16,3,93,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","MUARA ENIM",16,3,50,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","PANANG ENIM",16,3,21,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","RAMBANG",16,3,31,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","RAMBANG NIRU",16,3,70,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","SEMENDO DARAT LAUT",16,3,10,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","SEMENDO DARAT TENGAH",16,3,12,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","SEMENDO DARAT ULU",16,3,11,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","SUNGAI ROTAN",16,3,92,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","TANJUNG AGUNG",16,3,20,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","UJAN MAS",16,3,51,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","LUBAI ULU",16,3,33,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","LAWANG KIDUL",16,3,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","LEMBAK",16,3,91,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUARA ENIM","LUBAI",16,3,32,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","GUMAY TALANG",16,4,121,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","KIKIM TENGAH",16,4,114,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","KIKIM TIMUR",16,4,112,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","KOTA AGUNG",16,4,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","LAHAT",16,4,120,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","LAHAT SELATAN",16,4,123,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","MERAPI BARAT",16,4,131,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","MERAPI SELATAN",16,4,133,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","MERAPI TIMUR",16,4,132,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","MUARA PAYANG",16,4,62,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","GUMAY ULU",16,4,52,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","JARAI",16,4,60,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","KIKIM BARAT",16,4,111,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","KIKIM SELATAN",16,4,113,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","PSEKSU",16,4,122,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","PULAU PINANG",16,4,50,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","SUKAMERINDU",16,4,63,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","TANJUNG SAKTI PUMI",16,4,11,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","TANJUNG SAKTI PUMU",16,4,12,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","TANJUNG TEBAT",16,4,42,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","MULAK ULU",16,4,41,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","PAGAR GUNUNG",16,4,51,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","PAJAR BULAN",16,4,61,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. LAHAT","MULAK SEBINGKAI",16,4,43,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","BULANG TENGAH SUKU ULU",16,5,71,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","JAYALOKA",16,5,60,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","MEGANG SAKTI",16,5,90,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","SELANGIT",16,5,31,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","SUKA KARYA",16,5,61,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","SUKU TENGAH LAKITAN ULU",16,5,30,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","SUMBER HARTA",16,5,32,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","TIANG PUMPUNG KEPUNGUT",16,5,51,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","TUAH NEGERI",16,5,72,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","TUGUMULYO",16,5,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","MUARA KELINGI",16,5,70,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","MUARA LAKITAN",16,5,80,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","PURWODADI",16,5,41,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI RAWAS","MUARA BELITI",16,5,50,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","BABAT SUPAT",16,6,92,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","BABAT TOMAN",16,6,20,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","BATANGHARI LEKO",16,6,21,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","LALAN",16,6,101,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","LAWANG WETAN",16,6,23,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","PLAKAT TINGGI",16,6,22,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","SANGA DESA",16,6,10,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","SEKAYU",16,6,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","SUNGAI KERUH",16,6,30,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","SUNGAI LILIN",16,6,90,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","TUNGKAL JAYA",16,6,102,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","LAIS",16,6,41,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","BAYUNG LENCIR",16,6,100,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","JIRAK JAYA",16,6,31,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","KELUANG",16,6,91,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","AIR KUMBANG",16,7,61,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","BETUNG",16,7,20,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","KARANG AGUNG ILIR",16,7,101,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","MAKARTI JAYA",16,7,90,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","MUARA PADANG",16,7,80,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","MUARA SUGIHAN",16,7,81,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","MUARA TELANG",16,7,110,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","PULAU RIMAU",16,7,30,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","RAMBUTAN",16,7,70,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","RANTAU BAYUR",16,7,10,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","AIR SALEK",16,7,91,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","BANYUASIN I",16,7,60,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","BANYUASIN II",16,7,100,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","BANYUASIN III",16,7,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","SUMBER MARGA TELANG",16,7,111,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","TALANG KELAPA",16,7,50,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","TANJUNG LAGO",16,7,51,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","TUNGKAL ILIR",16,7,31,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","SEMBAWA",16,7,41,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","SUAK TAPEH",16,7,21,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. BANYUASIN","SELAT PENUGUAN",16,7,32,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","GANDUS",16,71,11,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","BUKITKECIL",16,71,41,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","ILIR TIMUR SATU",16,71,50,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","ILIR BARAT DUA",16,71,10,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","ILIR BARAT SATU",16,71,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","ILIR TIMUR DUA",16,71,60,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","KEMUNING",16,71,51,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","ILIR TIMUR TIGA",16,71,62,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","JAKABARING",16,71,22,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","KALIDONI",16,71,61,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","SEBERANG ULU DUA",16,71,30,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","SEBERANG ULU SATU",16,71,20,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","SEMATANGBORANG",16,71,71,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","SUKARAMI",16,71,80,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","SAKO",16,71,70,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","ALANG-ALANG LEBAR",16,71,81,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","KERTAPATI",16,71,21,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PALEMBANG","PLAJU",16,71,31,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PRABUMULIH","CAMBAI",16,72,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PRABUMULIH","PRABUMULIH BARAT",16,72,30,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PRABUMULIH","PRABUMULIH SELATAN",16,72,21,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PRABUMULIH","PRABUMULIH TIMUR",16,72,20,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PRABUMULIH","PRABUMULIH UTARA",16,72,31,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PRABUMULIH","RAMBANG KAPAK TENGAH",16,72,10,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PAGAR ALAM","PAGAR ALAM UTARA",16,73,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PAGAR ALAM","DEMPO SELATAN",16,73,10,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PAGAR ALAM","DEMPO TENGAH",16,73,11,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PAGAR ALAM","DEMPO UTARA",16,73,20,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA PAGAR ALAM","PAGAR ALAM SELATAN",16,73,30,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU BARAT I",16,74,11,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU BARAT II",16,74,12,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU SELATAN I",16,74,21,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU SELATAN II",16,74,22,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU TIMUR I",16,74,31,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU TIMUR II",16,74,32,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU UTARA I",16,74,41,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU UTARA II",16,74,42,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","BUAY PEMACA",16,8,30,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","BANDING AGUNG",16,8,20,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","BUANA PEMACA",16,8,41,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","BUAY SANDANG AJI",16,8,60,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","BUAY PEMATANG RIBU RANAU TENGAH",16,8,22,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","BUAY RAWAN",16,8,51,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","BUAY RUNJUNG",16,8,70,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","MUARADUA",16,8,50,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","MUARADUA KISAM",16,8,90,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","PULAU BERINGIN",16,8,100,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","RUNJUNG AGUNG",16,8,71,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","SIMPANG",16,8,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","SINDANG DANAU",16,8,101,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","SUNGAI ARE",16,8,102,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","TIGA DIHAJI",16,8,61,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","WARKUK RANAU SELATAN",16,8,21,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","KISAM ILIR",16,8,91,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","KISAM TINGGI",16,8,80,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU
SELATAN","MEKAKAU ILIR",16,8,10,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","BELITANG",16,9,60,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","BELITANG MADANG RAYA",16,9,51,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","BELITANG MULYA",16,9,81,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","BUAY MADANG",16,9,30,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","BUAY MADANG TIMUR",16,9,31,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","BUAY PEMUKA BANGSA RAJA",16,9,32,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","BUAY PEMUKA PELIUNG",16,9,20,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","BUNGA MAYANG",16,9,11,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","CEMPAKA",16,9,100,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","JAYA PURA",16,9,12,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","MADANG SUKU I",16,9,50,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","BELITANG II",16,9,80,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","BELITANG III",16,9,70,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","BELITANG JAYA",16,9,61,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","SEMENDAWAI SUKU III",16,9,90,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","SEMENDAWAI TIMUR",16,9,91,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","SEMENDAWAI BARAT",16,9,101,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","MADANG SUKU II",16,9,40,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","MADANG SUKU III",16,9,41,"KPwDN Sumatera Selatan",43
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU TIMUR","MARTAPURA",16,9,10,"KPwDN Sumatera Selatan",43
"BENGKULU","KAB. BENGKULU SELATAN","KEDURANG ILIR",17,1,45,"KPwDN Bengkulu",5
"BENGKULU","KAB. BENGKULU SELATAN","KOTA MANNA",17,1,41,"KPwDN Bengkulu",5
"BENGKULU","KAB. BENGKULU SELATAN","MANNA",17,1,40,"KPwDN Bengkulu",5
"BENGKULU","KAB. BENGKULU SELATAN","PASAR MANNA",17,1,44,"KPwDN Bengkulu",5
"BENGKULU","KAB. BENGKULU SELATAN","PINO",17,1,60,"KPwDN Bengkulu",5
"BENGKULU","KAB. BENGKULU SELATAN","PINORAYA",17,1,61,"KPwDN Bengkulu",5
"BENGKULU","KAB. BENGKULU SELATAN","SEGINIM",17,1,50,"KPwDN Bengkulu",5
"BENGKULU","KAB. BENGKULU SELATAN","ULU MANNA",17,1,62,"KPwDN Bengkulu",5
"BENGKULU","KAB. BENGKULU SELATAN","BUNGA MAS",17,1,43,"KPwDN Bengkulu",5
"BENGKULU","KAB. BENGKULU SELATAN","KEDURANG",17,1,42,"KPwDN Bengkulu",5
