"prov","kabkot","kecamatan","code_prov","code_kab","code_kec"
"SUMATERA UTARA","KAB. TOBA","BORBOR","12","06","051"
"SUMATERA UTARA","KAB. TOBA","HABINSARAN","12","06","050"
"SUMATERA UTARA","KAB. TOBA","LAGUBOTI","12","06","040"
"SUMATERA UTARA","KAB. TOBA","LUMBAN JULU","12","06","080"
"SUMATERA UTARA","KAB. TOBA","NASSAU","12","06","052"
"SUMATERA UTARA","KAB. TOBA","PARMAKSIAN","12","06","073"
"SUMATERA UTARA","KAB. TOBA","PINTU POHAN MERANTI","12","06","071"
"SUMATERA UTARA","KAB. TOBA","PORSEA","12","06","070"
"SUMATERA UTARA","KAB. TOBA","SIANTAR NARUMONDA","12","06","072"
"SUMATERA UTARA","KAB. TOBA","SIGUMPAR","12","06","061"
"SUMATERA UTARA","KAB. TOBA","SILAEN","12","06","060"
"SUMATERA UTARA","KAB. TOBA","TAMPAHAN","12","06","031"
"SUMATERA UTARA","KAB. TOBA","ULUAN","12","06","081"
"SUMATERA UTARA","KAB. LABUHANBATU","BILAH BARAT","12","07","080"
"SUMATERA UTARA","KAB. LABUHANBATU","BILAH HILIR","12","07","130"
"SUMATERA UTARA","KAB. LABUHANBATU","BILAH HULU","12","07","050"
"SUMATERA UTARA","KAB. LABUHANBATU","PANAI HILIR","12","07","160"
"SUMATERA UTARA","KAB. LABUHANBATU","PANAI HULU","12","07","140"
"SUMATERA UTARA","KAB. LABUHANBATU","PANAI TENGAH","12","07","150"
"SUMATERA UTARA","KAB. LABUHANBATU","PANGKATAN","12","07","070"
"SUMATERA UTARA","KAB. LABUHANBATU","RANTAU SELATAN","12","07","210"
"SUMATERA UTARA","KAB. LABUHANBATU","RANTAU UTARA","12","07","220"
"SUMATERA UTARA","KAB. ASAHAN","AEK KUASAN","12","08","031"
"SUMATERA UTARA","KAB. ASAHAN","AEK LEDONG","12","08","032"
"SUMATERA UTARA","KAB. ASAHAN","AEK SONGSONGAN","12","08","021"
"SUMATERA UTARA","KAB. ASAHAN","AIR BATU","12","08","070"
"SUMATERA UTARA","KAB. ASAHAN","AIR JOMAN","12","08","100"
"SUMATERA UTARA","KAB. ASAHAN","BANDAR PASIR MANDOGE","12","08","010"
"SUMATERA UTARA","KAB. ASAHAN","BANDAR PULAU","12","08","020"
"SUMATERA UTARA","KAB. ASAHAN","BUNTU PANE","12","08","080"
"SUMATERA UTARA","KAB. ASAHAN","KISARAN BARAT","12","08","160"
"SUMATERA UTARA","KAB. ASAHAN","KISARAN TIMUR","12","08","170"
"SUMATERA UTARA","KAB. ASAHAN","MERANTI","12","08","090"
"SUMATERA UTARA","KAB. ASAHAN","PULAU RAKYAT","12","08","030"
"SUMATERA UTARA","KAB. ASAHAN","PULO BANDRING","12","08","091"
"SUMATERA UTARA","KAB. ASAHAN","RAHUNING","12","08","022"
"SUMATERA UTARA","KAB. ASAHAN","RAWANG PANCA ARGA","12","08","092"
"SUMATERA UTARA","KAB. ASAHAN","SEI DADAP","12","08","071"
"SUMATERA UTARA","KAB. ASAHAN","SEI KEPAYANG","12","08","040"
"SUMATERA UTARA","KAB. ASAHAN","SEI KEPAYANG BARAT","12","08","041"
"SUMATERA UTARA","KAB. ASAHAN","SEI KEPAYANG TIMUR","12","08","042"
"SUMATERA UTARA","KAB. ASAHAN","SETIA JANJI","12","08","082"
"SUMATERA UTARA","KAB. ASAHAN","SILAU LAUT","12","08","101"
"SUMATERA UTARA","KAB. ASAHAN","SIMPANG EMPAT","12","08","060"
"SUMATERA UTARA","KAB. ASAHAN","TANJUNG BALAI","12","08","050"
"SUMATERA UTARA","KAB. ASAHAN","TELUK DALAM","12","08","061"
"SUMATERA UTARA","KAB. ASAHAN","TINGGI RAJA","12","08","081"
"SUMATERA UTARA","KAB. SIMALUNGUN","BANDAR","12","09","190"
"SUMATERA UTARA","KAB. SIMALUNGUN","BANDAR HULUAN","12","09","181"
"SUMATERA UTARA","KAB. SIMALUNGUN","BANDAR MASILAM","12","09","191"
"SUMATERA UTARA","KAB. SIMALUNGUN","BOSAR MALIGAS","12","09","200"
"SUMATERA UTARA","KAB. SIMALUNGUN","DOLOG MASAGAL","12","09","101"
"SUMATERA UTARA","KAB. SIMALUNGUN","DOLOK BATU NANGGAR","12","09","150"
"SUMATERA UTARA","KAB. SIMALUNGUN","DOLOK PANRIBUAN","12","09","070"
"SUMATERA UTARA","KAB. SIMALUNGUN","DOLOK PARDAMEAN","12","09","030"
"SUMATERA UTARA","KAB. SIMALUNGUN","DOLOK SILAU","12","09","110"
"SUMATERA UTARA","KAB. SIMALUNGUN","GIRSANG SIPANGAN BOLON","12","09","050"
"SUMATERA UTARA","KAB. SIMALUNGUN","GUNUNG MALELA","12","09","161"
"SUMATERA UTARA","KAB. SIMALUNGUN","GUNUNG MALIGAS","12","09","162"
"SUMATERA UTARA","KAB. SIMALUNGUN","HARANGGAOL HORISON","12","09","021"
"SUMATERA UTARA","KAB. SIMALUNGUN","HATONDUHAN","12","09","061"
"SUMATERA UTARA","KAB. SIMALUNGUN","HUTABAYU RAJA","12","09","170"
"SUMATERA UTARA","KAB. SIMALUNGUN","JAWA MARAJA BAH JAMBI","12","09","171"
"SUMATERA UTARA","KAB. SIMALUNGUN","JORLANG HATARAN","12","09","080"
"SUMATERA UTARA","KAB. SIMALUNGUN","PANEI","12","09","090"
"SUMATERA UTARA","KAB. SIMALUNGUN","PANOMBEAN PANEI","12","09","091"
"SUMATERA UTARA","KAB. SIMALUNGUN","PEMATANG BANDAR","12","09","180"
"SUMATERA UTARA","KAB. SIMALUNGUN","PEMATANG SIDAMANIK","12","09","041"
"SUMATERA UTARA","KAB. SIMALUNGUN","PEMATANG SILIMAHUTA","12","09","011"
"SUMATERA UTARA","KAB. SIMALUNGUN","PURBA","12","09","020"
"SUMATERA UTARA","KAB. SIMALUNGUN","RAYA","12","09","100"
"SUMATERA UTARA","KAB. SIMALUNGUN","RAYA KAHEAN","12","09","130"
"SUMATERA UTARA","KAB. SIMALUNGUN","SIANTAR","12","09","160"
"SUMATERA UTARA","KAB. SIMALUNGUN","SIDAMANIK","12","09","040"
"SUMATERA UTARA","KAB. SIMALUNGUN","SILAU KAHEAN","12","09","120"
"SUMATERA UTARA","KAB. SIMALUNGUN","SILIMAKUTA","12","09","010"
"SUMATERA UTARA","KAB. SIMALUNGUN","TANAH JAWA","12","09","060"
"SUMATERA UTARA","KAB. SIMALUNGUN","TAPIAN DOLOK","12","09","140"
"SUMATERA UTARA","KAB. SIMALUNGUN","UJUNG PADANG","12","09","210"
"SUMATERA UTARA","KAB. DAIRI","BERAMPU","12","10","031"
"SUMATERA UTARA","KAB. DAIRI","GUNUNG SITEMBER","12","10","101"
"SUMATERA UTARA","KAB. DAIRI","LAE PARIRA","12","10","061"
"SUMATERA UTARA","KAB. DAIRI","PARBULUAN","12","10","040"
"SUMATERA UTARA","KAB. DAIRI","PEGAGAN HILIR","12","10","110"
"SUMATERA UTARA","KAB. DAIRI","SIDIKALANG","12","10","030"
"SUMATERA UTARA","KAB. DAIRI","SIEMPAT NEMPU","12","10","070"
"SUMATERA UTARA","KAB. DAIRI","SIEMPAT NEMPU HILIR","12","10","090"
"SUMATERA UTARA","KAB. DAIRI","SIEMPAT NEMPU HULU","12","10","080"
"SUMATERA UTARA","KAB. DAIRI","SILAHISABUNGAN","12","10","051"
"SUMATERA UTARA","KAB. DAIRI","SILIMA PUNGGA-PUNGGA","12","10","060"
"SUMATERA UTARA","KAB. DAIRI","SITINJO","12","10","032"
"SUMATERA UTARA","KAB. DAIRI","SUMBUL","12","10","050"
"SUMATERA UTARA","KAB. DAIRI","TANAH PINEM","12","10","120"
"SUMATERA UTARA","KAB. DAIRI","TIGA LINGGA","12","10","100"
"SUMATERA UTARA","KAB. KARO","BARUSJAHE","12","11","130"
"SUMATERA UTARA","KAB. KARO","BERASTAGI","12","11","100"
"SUMATERA UTARA","KAB. KARO","DOLAT RAYAT","12","11","111"
"SUMATERA UTARA","KAB. KARO","JUHAR","12","11","040"
"SUMATERA UTARA","KAB. KARO","KABANJAHE","12","11","090"
"SUMATERA UTARA","KAB. KARO","KUTA BULUH","12","11","060"
"SUMATERA UTARA","KAB. KARO","LAUBALENG","12","11","020"
"SUMATERA UTARA","KAB. KARO","MARDINGDING","12","11","010"
"SUMATERA UTARA","KAB. KARO","MERDEKA","12","11","082"
"SUMATERA UTARA","KAB. KARO","MEREK","12","11","120"
"SUMATERA UTARA","KAB. KARO","MUNTE","12","11","050"
"SUMATERA UTARA","KAB. KARO","NAMAN TERAN","12","11","081"
"SUMATERA UTARA","KAB. KARO","PAYUNG","12","11","070"
"SUMATERA UTARA","KAB. KARO","SIMPANG EMPAT","12","11","080"
"SUMATERA UTARA","KAB. KARO","TIGA BINANGA","12","11","030"
"SUMATERA UTARA","KAB. KARO","TIGANDERKET","12","11","071"
"SUMATERA UTARA","KAB. KARO","TIGAPANAH","12","11","110"
"SUMATERA UTARA","KAB. DELI SERDANG","BANGUN PURBA","12","12","090"
"SUMATERA UTARA","KAB. DELI SERDANG","BATANG KUIS","12","12","270"
"SUMATERA UTARA","KAB. DELI SERDANG","BERINGIN","12","12","290"
"SUMATERA UTARA","KAB. DELI SERDANG","BIRU-BIRU","12","12","070"
"SUMATERA UTARA","KAB. DELI SERDANG","DELI TUA","12","12","220"
"SUMATERA UTARA","KAB. DELI SERDANG","GALANG","12","12","190"
"SUMATERA UTARA","KAB. DELI SERDANG","GUNUNG MERIAH","12","12","010"
"SUMATERA UTARA","KAB. DELI SERDANG","HAMPARAN PERAK","12","12","240"
"SUMATERA UTARA","KAB. DELI SERDANG","KUTALIMBARU","12","12","040"
"SUMATERA UTARA","KAB. DELI SERDANG","LABUHAN DELI","12","12","250"
"SUMATERA UTARA","KAB. DELI SERDANG","LUBUK PAKAM","12","12","300"
"SUMATERA UTARA","KAB. DELI SERDANG","NAMO RAMBE","12","12","060"
"SUMATERA UTARA","KAB. DELI SERDANG","PAGAR MERBAU","12","12","310"
"SUMATERA UTARA","KAB. DELI SERDANG","PANCUR BATU","12","12","050"
"SUMATERA UTARA","KAB. DELI SERDANG","PANTAI LABU","12","12","280"
"SUMATERA UTARA","KAB. DELI SERDANG","PATUMBAK","12","12","210"
"SUMATERA UTARA","KAB. DELI SERDANG","PERCUT SEI TUAN","12","12","260"
"SUMATERA UTARA","KAB. DELI SERDANG","SIBOLANGIT","12","12","030"
"SUMATERA UTARA","KAB. DELI SERDANG","SINEMBAH TANJUNG MUDA HILIR","12","12","080"
"SUMATERA UTARA","KAB. DELI SERDANG","SINEMBAH TANJUNG MUDA HULU","12","12","020"
"SUMATERA UTARA","KAB. DELI SERDANG","SUNGGAL","12","12","230"
"SUMATERA UTARA","KAB. DELI SERDANG","TANJUNG MORAWA","12","12","200"
"SUMATERA UTARA","KAB. LANGKAT","BABALAN","12","13","160"
"SUMATERA UTARA","KAB. LANGKAT","BATANG SERANGAN","12","13","090"
"SUMATERA UTARA","KAB. LANGKAT","BESITANG","12","13","190"
"SUMATERA UTARA","KAB. LANGKAT","BINJAI","12","13","060"
"SUMATERA UTARA","KAB. LANGKAT","BOHOROK","12","13","010"
"SUMATERA UTARA","KAB. LANGKAT","BRANDAN BARAT","12","13","180"
"SUMATERA UTARA","KAB. LANGKAT","GEBANG","12","13","150"
"SUMATERA UTARA","KAB. LANGKAT","HINAI","12","13","120"
"SUMATERA UTARA","KAB. LANGKAT","KUALA","12","13","040"
"SUMATERA UTARA","KAB. LANGKAT","KUTAMBARU","12","13","021"
"SUMATERA UTARA","KAB. LANGKAT","PADANG TUALANG","12","13","110"
"SUMATERA UTARA","KAB. LANGKAT","PANGKALAN SUSU","12","13","200"
"SUMATERA UTARA","KAB. LANGKAT","PEMATANG JAYA","12","13","201"
"SUMATERA UTARA","KAB. LANGKAT","SALAPIAN","12","13","020"
"SUMATERA UTARA","KAB. LANGKAT","SAWIT SEBERANG","12","13","100"
"SUMATERA UTARA","KAB. LANGKAT","SECANGGANG","12","13","130"
"SUMATERA UTARA","KAB. LANGKAT","SEI BINGAI","12","13","030"
"SUMATERA UTARA","KAB. LANGKAT","SEI LEPAN","12","13","170"
"SUMATERA UTARA","KAB. LANGKAT","SELESAI","12","13","050"
"SUMATERA UTARA","KAB. LANGKAT","SIRAPIT","12","13","011"
"SUMATERA UTARA","KAB. LANGKAT","STABAT","12","13","070"
"SUMATERA UTARA","KAB. LANGKAT","TANJUNG PURA","12","13","140"
"SUMATERA UTARA","KAB. LANGKAT","WAMPU","12","13","080"
"SUMATERA UTARA","KAB. NIAS SELATAN","AMANDRAYA","12","14","040"
"SUMATERA UTARA","KAB. NIAS SELATAN","ARAMO","12","14","041"
"SUMATERA UTARA","KAB. NIAS SELATAN","BORONADU","12","14","066"
"SUMATERA UTARA","KAB. NIAS SELATAN","FANAYAMA","12","14","031"
"SUMATERA UTARA","KAB. NIAS SELATAN","GOMO","12","14","060"
"SUMATERA UTARA","KAB. NIAS SELATAN","HIBALA","12","14","010"
"SUMATERA UTARA","KAB. NIAS SELATAN","HILIMEGAI","12","14","081"
"SUMATERA UTARA","KAB. NIAS SELATAN","HILISALAWAAHE","12","14","084"
"SUMATERA UTARA","KAB. NIAS SELATAN","HURUNA","12","14","072"
"SUMATERA UTARA","KAB. NIAS SELATAN","IDANOTAE","12","14","064"
"SUMATERA UTARA","KAB. NIAS SELATAN","LAHUSA","12","14","050"
"SUMATERA UTARA","KAB. NIAS SELATAN","LOLOMATUA","12","14","070"
"SUMATERA UTARA","KAB. NIAS SELATAN","LOLOWA'U","12","14","080"
"SUMATERA UTARA","KAB. NIAS SELATAN","LUAHAGUNDRE MANIAMOLO","12","14","035"
"SUMATERA UTARA","KAB. NIAS SELATAN","MANIAMOLO","12","14","033"
"SUMATERA UTARA","KAB. NIAS SELATAN","MAZINO","12","14","034"
"SUMATERA UTARA","KAB. NIAS SELATAN","MAZO","12","14","062"
"SUMATERA UTARA","KAB. NIAS SELATAN","ONOHAZUMBA","12","14","083"
"SUMATERA UTARA","KAB. NIAS SELATAN","ONOLALU","12","14","036"
"SUMATERA UTARA","KAB. NIAS SELATAN","OOU","12","14","082"
"SUMATERA UTARA","KAB. NIAS SELATAN","PULAU-PULAU BATU","12","14","020"
"SUMATERA UTARA","KAB. NIAS SELATAN","PULAU-PULAU BATU BARAT","12","14","023"
"SUMATERA UTARA","KAB. NIAS SELATAN","PULAU-PULAU BATU TIMUR","12","14","021"
"SUMATERA UTARA","KAB. NIAS SELATAN","PULAU-PULAU BATU UTARA","12","14","024"
"SUMATERA UTARA","KAB. NIAS SELATAN","SIDUAORI","12","14","051"
"SUMATERA UTARA","KAB. NIAS SELATAN","SIMUK","12","14","022"
"SUMATERA UTARA","KAB. NIAS SELATAN","SOMAMBAWA","12","14","052"
"SUMATERA UTARA","KAB. NIAS SELATAN","SUSUA","12","14","061"
"SUMATERA UTARA","KAB. NIAS SELATAN","TANAH MASA","12","14","011"
"SUMATERA UTARA","KAB. NIAS SELATAN","TELUK DALAM","12","14","030"
"SUMATERA UTARA","KAB. NIAS SELATAN","TOMA","12","14","032"
"SUMATERA UTARA","KAB. NIAS SELATAN","ULU IDANOTAE","12","14","065"
"SUMATERA UTARA","KAB. NIAS SELATAN","ULUNOYO","12","14","071"
"SUMATERA UTARA","KAB. NIAS SELATAN","ULUSUSUA","12","14","042"
"SUMATERA UTARA","KAB. NIAS SELATAN","UMBUNASI","12","14","063"
"SUMATERA UTARA","KAB. HUMBANG HASUNDUTAN","BAKTI RAJA","12","15","070"
"SUMATERA UTARA","KAB. HUMBANG HASUNDUTAN","DOLOK SANGGUL","12","15","040"
"SUMATERA UTARA","KAB. HUMBANG HASUNDUTAN","LINTONG NIHUTA","12","15","050"
"SUMATERA UTARA","KAB. HUMBANG HASUNDUTAN","ONAN GANJANG","12","15","020"
"SUMATERA UTARA","KAB. HUMBANG HASUNDUTAN","PAKKAT","12","15","010"
"SUMATERA UTARA","KAB. HUMBANG HASUNDUTAN","PARANGINAN","12","15","060"
"SUMATERA UTARA","KAB. HUMBANG HASUNDUTAN","PARLILITAN","12","15","090"
"SUMATERA UTARA","KAB. HUMBANG HASUNDUTAN","POLLUNG","12","15","080"
"SUMATERA UTARA","KAB. HUMBANG HASUNDUTAN","SIJAMA POLANG","12","15","030"
"SUMATERA UTARA","KAB. HUMBANG HASUNDUTAN","TARA BINTANG","12","15","100"
"SUMATERA UTARA","KAB. PAKPAK BHARAT","KERAJAAN","12","16","020"
"SUMATERA UTARA","KAB. PAKPAK BHARAT","PAGINDAR","12","16","012"
"SUMATERA UTARA","KAB. PAKPAK BHARAT","PERGETTENG-GETTENG SENGKUT","12","16","014"
"SUMATERA UTARA","KAB. PAKPAK BHARAT","SALAK","12","16","010"
"SUMATERA UTARA","KAB. PAKPAK BHARAT","SIEMPAT RUBE","12","16","022"
"SUMATERA UTARA","KAB. PAKPAK BHARAT","SITELLU TALI URANG JEHE","12","16","011"
"SUMATERA UTARA","KAB. PAKPAK BHARAT","SITELLU TALI URANG JULU","12","16","013"
"SUMATERA UTARA","KAB. PAKPAK BHARAT","TINADA","12","16","021"
"SUMATERA UTARA","KAB. SAMOSIR","HARIAN","12","17","020"
"SUMATERA UTARA","KAB. SAMOSIR","NAINGGOLAN","12","17","050"
"SUMATERA UTARA","KAB. SAMOSIR","ONAN RUNGGU","12","17","040"
"SUMATERA UTARA","KAB. SAMOSIR","PALIPI","12","17","060"
"SUMATERA UTARA","KAB. SAMOSIR","PANGURURAN","12","17","080"
"SUMATERA UTARA","KAB. SAMOSIR","RONGGUR NIHUTA","12","17","070"
"SUMATERA UTARA","KAB. SAMOSIR","SIANJUR MULAMULA","12","17","010"
"SUMATERA UTARA","KAB. SAMOSIR","SIMANINDO","12","17","090"
"SUMATERA UTARA","KAB. SAMOSIR","SITIOTIO","12","17","030"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","BANDAR KHALIPAH","12","18","060"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","BINTANG BAYU","12","18","012"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","DOLOK MASIHUL","12","18","020"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","DOLOK MERAWAN","12","18","040"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","KOTARIH","12","18","010"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","PANTAI CERMIN","12","18","110"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","PEGAJAHAN","12","18","101"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","PERBAUNGAN","12","18","100"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","SEI BAMBAN","12","18","081"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","SEI RAMPAH","12","18","080"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","SERBAJADI","12","18","021"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","SILINDA","12","18","011"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","SIPISPIS","12","18","030"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","TANJUNG BERINGIN","12","18","070"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","TEBING SYAHBANDAR","12","18","051"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","TEBINGTINGGI","12","18","050"
"SUMATERA UTARA","KAB. SERDANG BEDAGAI","TELUK MENGKUDU","12","18","090"
"SUMATERA UTARA","KAB. BATU BARA","AIR PUTIH","12","19","050"
"SUMATERA UTARA","KAB. BATU BARA","DATUK LIMA PULUH","12","19","042"
"SUMATERA UTARA","KAB. BATU BARA","DATUK TANAH DATAR","12","19","031"
"SUMATERA UTARA","KAB. BATU BARA","LAUT TADOR","12","19","061"
"SUMATERA UTARA","KAB. BATU BARA","LIMA PULUH","12","19","040"
"SUMATERA UTARA","KAB. BATU BARA","LIMA PULUH PESISIR","12","19","041"
"SUMATERA UTARA","KAB. BATU BARA","MEDANG DERAS","12","19","070"
"SUMATERA UTARA","KAB. BATU BARA","NIBUNG HANGUS","12","19","021"
"SUMATERA UTARA","KAB. BATU BARA","SEI BALAI","12","19","010"
"SUMATERA UTARA","KAB. BATU BARA","SEI SUKA","12","19","060"
"SUMATERA UTARA","KAB. BATU BARA","TALAWI","12","19","030"
"SUMATERA UTARA","KAB. BATU BARA","TANJUNG TIRAM","12","19","020"
"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","BATANG ONANG","12","20","010"
"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","DOLOK","12","20","070"
"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","DOLOK SIGOMPULON","12","20","080"
"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","HALONGONAN","12","20","060"
"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","HALONGONAN TIMUR","12","20","061"
"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","HULU SIHAPAS","12","20","090"
"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","PADANG BOLAK","12","20","040"
"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","PADANG BOLAK JULU","12","20","020"
"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","PADANG BOLAK TENGGARA","12","20","041"
"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","PORTIBI","12","20","030"
"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","SIMANGAMBAT","12","20","050"
"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","UJUNG BATU","12","20","051"
"SUMATERA UTARA","KAB. PADANG LAWAS","AEK NABARA BARUMUN","12","21","091"
"SUMATERA UTARA","KAB. PADANG LAWAS","BARUMUN","12","21","030"
"SUMATERA UTARA","KAB. PADANG LAWAS","BARUMUN BARAT","12","21","093"
"SUMATERA UTARA","KAB. PADANG LAWAS","BARUMUN BARU","12","21","032"
"SUMATERA UTARA","KAB. PADANG LAWAS","BARUMUN SELATAN","12","21","031"
"SUMATERA UTARA","KAB. PADANG LAWAS","BARUMUN TENGAH","12","21","090"
"SUMATERA UTARA","KAB. PADANG LAWAS","BATANG LUBU SUTAM","12","21","060"
"SUMATERA UTARA","KAB. PADANG LAWAS","HURISTAK","12","21","080"
"SUMATERA UTARA","KAB. PADANG LAWAS","HUTA RAJA TINGGI","12","21","070"
"SUMATERA UTARA","KAB. PADANG LAWAS","LUBUK BARUMUN","12","21","040"
"SUMATERA UTARA","KAB. PADANG LAWAS","SIHAPAS BARUMUN","12","21","092"
"SUMATERA UTARA","KAB. PADANG LAWAS","SOSA","12","21","050"
"SUMATERA UTARA","KAB. PADANG LAWAS","SOSA JULU","12","21","052"
"SUMATERA UTARA","KAB. PADANG LAWAS","SOSA TIMUR","12","21","071"
"SUMATERA UTARA","KAB. PADANG LAWAS","SOSOPAN","12","21","010"
"SUMATERA UTARA","KAB. PADANG LAWAS","ULU BARUMUN","12","21","020"
"SUMATERA UTARA","KAB. PADANG LAWAS","ULU SOSA","12","21","051"
"SUMATERA UTARA","KAB. LABUHANBATU SELATAN","KAMPUNG RAKYAT","12","22","050"
"SUMATERA UTARA","KAB. LABUHANBATU SELATAN","KOTA PINANG","12","22","030"
"SUMATERA UTARA","KAB. LABUHANBATU SELATAN","SILANGKITANG","12","22","040"
"SUMATERA UTARA","KAB. LABUHANBATU SELATAN","SUNGAI KANAN","12","22","010"
"SUMATERA UTARA","KAB. LABUHANBATU SELATAN","TORGAMBA","12","22","020"
"SUMATERA UTARA","KAB. LABUHANBATU UTARA","AEK KUO","12","23","030"
"SUMATERA UTARA","KAB. LABUHANBATU UTARA","AEK NATAS","12","23","040"
"SUMATERA UTARA","KAB. LABUHANBATU UTARA","KUALUH HILIR","12","23","060"
"SUMATERA UTARA","KAB. LABUHANBATU UTARA","KUALUH HULU","12","23","070"
"SUMATERA UTARA","KAB. LABUHANBATU UTARA","KUALUH LEIDONG","12","23","080"
"SUMATERA UTARA","KAB. LABUHANBATU UTARA","KUALUH SELATAN","12","23","050"
"SUMATERA UTARA","KAB. LABUHANBATU UTARA","MARBAU","12","23","020"
"SUMATERA UTARA","KAB. LABUHANBATU UTARA","NA IX-X","12","23","010"
"SUMATERA UTARA","KAB. NIAS UTARA","AFULU","12","24","100"
"SUMATERA UTARA","KAB. NIAS UTARA","ALASA","12","24","020"
"SUMATERA UTARA","KAB. NIAS UTARA","ALASA TALU MUZOI","12","24","030"
"SUMATERA UTARA","KAB. NIAS UTARA","LAHEWA","12","24","110"
"SUMATERA UTARA","KAB. NIAS UTARA","LAHEWA TIMUR","12","24","090"
"SUMATERA UTARA","KAB. NIAS UTARA","LOTU","12","24","080"
"SUMATERA UTARA","KAB. NIAS UTARA","NAMOHALU ESIWA","12","24","040"
"SUMATERA UTARA","KAB. NIAS UTARA","SAWO","12","24","070"
"SUMATERA UTARA","KAB. NIAS UTARA","SITOLU ORI","12","24","050"
"SUMATERA UTARA","KAB. NIAS UTARA","TUGALA OYO","12","24","010"
"SUMATERA UTARA","KAB. NIAS UTARA","TUHEMBERUA","12","24","060"
"SUMATERA UTARA","KAB. NIAS BARAT","LAHOMI","12","25","020"
"SUMATERA UTARA","KAB. NIAS BARAT","LOLOFITU MOI","12","25","040"
"SUMATERA UTARA","KAB. NIAS BARAT","MANDREHE","12","25","060"
"SUMATERA UTARA","KAB. NIAS BARAT","MANDREHE BARAT","12","25","070"
"SUMATERA UTARA","KAB. NIAS BARAT","MANDREHE UTARA","12","25","050"
"SUMATERA UTARA","KAB. NIAS BARAT","MORO O","12","25","080"
"SUMATERA UTARA","KAB. NIAS BARAT","SIROMBU","12","25","010"
"SUMATERA UTARA","KAB. NIAS BARAT","ULU MORO O","12","25","030"
"SUMATERA UTARA","KOTA SIBOLGA","SIBOLGA KOTA","12","71","020"
"SUMATERA UTARA","KOTA SIBOLGA","SIBOLGA SAMBAS","12","71","031"
"SUMATERA UTARA","KOTA SIBOLGA","SIBOLGA SELATAN","12","71","030"
"SUMATERA UTARA","KOTA SIBOLGA","SIBOLGA UTARA","12","71","010"
"SUMATERA UTARA","KOTA TANJUNG BALAI","DATUK BANDAR","12","72","010"
"SUMATERA UTARA","KOTA TANJUNG BALAI","DATUK BANDAR TIMUR","12","72","011"
"SUMATERA UTARA","KOTA TANJUNG BALAI","SEI TUALANG RASO","12","72","040"
"SUMATERA UTARA","KOTA TANJUNG BALAI","TANJUNG BALAI SELATAN","12","72","020"
"SUMATERA UTARA","KOTA TANJUNG BALAI","TANJUNG BALAI UTARA","12","72","030"
"SUMATERA UTARA","KOTA TANJUNG BALAI","TELUK NIBUNG","12","72","050"
"SUMATERA UTARA","KOTA PEMATANGSIANTAR","SIANTAR BARAT","12","73","030"
"SUMATERA UTARA","KOTA PEMATANGSIANTAR","SIANTAR MARIHAT","12","73","010"
"SUMATERA UTARA","KOTA PEMATANGSIANTAR","SIANTAR MARIMBUN","12","73","011"
"SUMATERA UTARA","KOTA PEMATANGSIANTAR","SIANTAR MARTOBA","12","73","060"
"SUMATERA UTARA","KOTA PEMATANGSIANTAR","SIANTAR SELATAN","12","73","020"
"SUMATERA UTARA","KOTA PEMATANGSIANTAR","SIANTAR SITALASARI","12","73","061"
"SUMATERA UTARA","KOTA PEMATANGSIANTAR","SIANTAR TIMUR","12","73","050"
"SUMATERA UTARA","KOTA PEMATANGSIANTAR","SIANTAR UTARA","12","73","040"
"SUMATERA UTARA","KOTA TEBING TINGGI","BAJENIS","12","74","021"
"SUMATERA UTARA","KOTA TEBING TINGGI","PADANG HILIR","12","74","030"
"SUMATERA UTARA","KOTA TEBING TINGGI","PADANG HULU","12","74","010"
"SUMATERA UTARA","KOTA TEBING TINGGI","RAMBUTAN","12","74","020"
